Time, Pellets, Tension, Position, Distance, Reward
25286.02, 12, 52, (0.2818307 0.45 0), 1.201831, -2
25287.02, 12, 52, (0.2818307 0.45 0), 0.8018309, -2
25288.02, 12, 52, (0.2818307 0.45 0), 1.022212, -2
25289.02, 12, 52, (0.2818307 0.45 0), 1.054626, -2
25290.02, 12, 52, (0.2818307 0.45 0), 1.285374, -2
25291.02, 12, 52, (0.2818307 0.45 0), 1.595374, -2
25292.02, 12, 52, (0.2818307 0.45 0), 1.905374, -2
25293.02, 12, 52, (0.2818307 0.45 0), 1.925374, -2
25294.02, 12, 52, (0.2818307 0.45 0), 1.785374, -2
25295.02, 12, 52, (0.2818307 0.45 0), 1.485374, -2
25296.02, 12, 52, (0.2818307 0.45 0), 1.175374, -2
25297.02, 12, 52, (0.2818307 0.45 0), 1.214626, -2
25298.02, 12, 52, (0.2818307 0.45 0), 1.054626, -2
25299.02, 12, 52, (0.2818307 0.45 0), 1.375374, -2
25300.02, 12, 52, (0.2818307 0.45 0), 1.745374, -2
25301.02, 12, 52, (0.2818307 0.45 0), 1.615374, -2
25302.02, 12, 52, (0.2818307 0.45 0), 1.345374, -2
25303.02, 12, 52, (0.2818307 0.45 0), 1.355374, -2
25304.02, 12, 52, (0.2818307 0.45 0), 1.675374, -2
25305.02, 12, 52, (0.2818307 0.45 0), 1.833079, -2
25306.02, 12, 52, (0.2818307 0.45 0), 1.427904, -2
25307.02, 12, 52, (0.2818307 0.45 0), 1.147904, -2
25308.02, 12, 52, (0.2818307 0.45 0), 0.8879042, -2
25309.02, 12, 52, (0.2818307 0.45 0), 0.8919183, -2
25310.02, 12, 52, (0.2818307 0.45 0), 1.179419, -2
25311.02, 12, 52, (0.2818307 0.45 0), 1.250581, -2
25312.02, 12, 52, (0.2818307 0.45 0), 1.520581, -2
25313.02, 12, 52, (0.2818307 0.45 0), 1.690581, -2
25314.02, 12, 52, (0.2818307 0.45 0), 1.320581, -2
25315.02, 12, 52, (0.2818307 0.45 0), 1.100581, -2
25316.02, 12, 52, (0.2818307 0.45 0), 1.129908, -2
25317.02, 12, 52, (0.2818307 0.45 0), 1.209908, -2
25318.02, 12, 52, (0.2818307 0.45 0), 0.8799087, -2
25319.02, 12, 52, (0.2818307 0.45 0), 0.5899086, -2
25320.02, 12, 52, (0.2818307 0.45 0), 0.8999087, -2
25321.02, 12, 52, (0.2818307 0.45 0), 1.208169, -2
25322.02, 12, 52, (0.2818307 0.45 0), 1.261831, -2
25323.02, 12, 52, (0.2818307 0.45 0), 1.581831, -2
25324.02, 12, 52, (0.2818307 0.45 0), 1.84183, -2
25325.02, 12, 52, (0.2818307 0.45 0), 1.677789, -2
25326.02, 12, 52, (0.2818307 0.45 0), 1.408287, -2
25327.02, 12, 52, (0.2818307 0.45 0), 1.578287, -2
25328.02, 12, 52, (0.2818307 0.45 0), 1.801831, -2
25329.02, 12, 52, (0.2818307 0.45 0), 1.761831, -2
25330.02, 12, 52, (0.2818307 0.45 0), 1.791831, -2
25331.02, 12, 52, (0.2818307 0.45 0), 1.93183, -2
25332.02, 12, 52, (0.2818307 0.45 0), 1.93183, -2
25333.02, 12, 52, (0.2818307 0.45 0), 1.781831, -2
25334.02, 12, 52, (0.2818307 0.45 0), 1.441831, -2
25335.02, 12, 52, (0.2818307 0.45 0), 1.481831, -2
25336.02, 12, 52, (0.2818307 0.45 0), 1.761831, -2
25337.02, 12, 52, (0.2818307 0.45 0), 1.841831, -2
25338.02, 12, 52, (0.2818307 0.45 0), 1.561831, -2
25339.02, 12, 52, (0.2818307 0.45 0), 1.261831, -2
25340.02, 12, 52, (0.2818307 0.45 0), 1.098169, -2
25341.02, 12, 52, (0.2818307 0.45 0), 1.271831, -2
25342.02, 12, 52, (0.2818307 0.45 0), 1.521831, -2
25343.02, 12, 52, (0.2818307 0.45 0), 1.811831, -2
25344.02, 12, 52, (0.2818307 0.45 0), 1.923815, -2
25345.02, 12, 52, (0.2818307 0.45 0), 1.923815, -2
25346.02, 12, 52, (0.2818307 0.45 0), 1.923815, -2
25347.02, 12, 52, (0.2818307 0.45 0), 1.723815, -2
25348.02, 12, 52, (0.2818307 0.45 0), 1.353816, -2
25349.02, 12, 52, (0.2818307 0.45 0), 1.183816, -2
25350.02, 12, 52, (0.2818307 0.45 0), 1.183816, -2
25351.02, 12, 52, (0.2818307 0.45 0), 1.463816, -2
25352.02, 12, 52, (0.2818307 0.45 0), 1.213816, -2
25353.02, 12, 52, (0.2818307 0.45 0), 1.183816, -2
25354.02, 12, 52, (0.2818307 0.45 0), 1.183816, -2
25355.02, 12, 52, (0.2818307 0.45 0), 1.183816, -2
25356.02, 12, 52, (0.2818307 0.45 0), 1.343816, -2
25357.02, 12, 52, (0.2818307 0.45 0), 1.583816, -2
25358.02, 12, 52, (0.2818307 0.45 0), 1.663815, -2
25359.02, 12, 52, (0.2818307 0.45 0), 1.287969, -2
25360.02, 12, 52, (0.2818307 0.45 0), 0.9883003, -2
25361.02, 10, 52, (0.2818307 0.45 0), 0.7183003, -2
25362.02, 7, 73, (0.2818307 0.45 0), 0.8105795, -2
25363.02, 7, 73, (0.2818307 0.45 0), 0.8805795, -2
25364.02, 7, 73, (0.2818307 0.45 0), 0.8805795, -2
25365.02, 7, 73, (0.2818307 0.45 0), 0.8405795, -2
25366.02, 7, 85, (0.2818307 0.45 0), 0.6405797, -1
25367.02, 7, 112, (0.2818307 0.45 0), 0.8118305, -2
25368.02, 7, 112, (0.2818307 0.45 0), 0.8477884, -2
25369.02, 7, 112, (0.2818307 0.45 0), 1.087788, -2
25370.02, 7, 112, (0.2818307 0.45 0), 1.415521, -2
25371.02, 7, 112, (0.2818307 0.45 0), 1.225521, -2
25372.02, 7, 112, (0.2818307 0.45 0), 1.185521, -2
25373.02, 7, 112, (0.2818307 0.45 0), 1.185521, -2
25374.02, 7, 112, (0.2818307 0.45 0), 1.375521, -2
25375.02, 7, 112, (0.2818307 0.45 0), 1.705521, -2
25376.02, 7, 112, (0.2818307 0.45 0), 1.915521, -2
25377.02, 7, 112, (0.2818307 0.45 0), 1.825521, -2
25378.02, 7, 112, (0.2818307 0.45 0), 1.585521, -2
25379.02, 7, 112, (0.2818307 0.45 0), 1.281831, -2
25380.02, 7, 112, (0.2818307 0.45 0), 0.891831, -2
25381.02, 7, 123, (0.2818307 0.45 0), 0.5477884, -1
25382.02, 5, 183, (0.2818307 0.45 0), 0.2377885, -1
25383.02, 3, 243, (0.2818307 0.45 0), 0.3053742, -1
25384.02, 2, 303, (0.2818307 0.45 0), 0.6153742, -1
25385.02, 2, 312, (0.2818307 0.45 0), 0.7653741, -2
25386.02, 2, 347, (0.2818307 0.45 0), 0.5153743, -1
25387.02, 2, 407, (0.2818307 0.45 0), 0.2053742, -1
25388.02, 41, 0, (-0.02333333 0.45 0), 0.4733334, -2
25389.02, 41, 0, (-0.02333333 0.45 0), 0.4933334, -2
25390.02, 40, 0, (-0.02333333 0.45 0), 0.7633334, -2
25391.02, 38, 0, (-0.1366666 0.45 0), 0.8233334, -2
25392.02, 37, 0, (-0.3633331 0.45 0), 0.8766667, -1
25393.02, 34, 0, (-0.443333 0.45 0), 1.190709, -2
25394.02, 34, 0, (-0.443333 0.45 0), 1.200709, -2
25395.02, 32, 0, (-0.503333 0.45 0), 1.213333, -2
25396.02, 30, 0, (-0.503333 0.45 0), 1.513333, -2
25397.02, 28, 0, (-0.503333 0.45 0), 1.773333, -2
25398.02, 27, 0, (-0.503333 0.45 0), 2.003333, -2
25399.02, 27, 0, (-0.2833332 0.45 0), 1.593333, -1
25400.02, 27, 0, (-0.2839998 0.45 0), 1.324, -1
25401.02, 27, 0, (-0.4125671 0.45 0), 1.132567, -2
25402.02, 27, 0, (-0.472567 0.45 0), 1.177433, -2
25403.02, 27, 0, (-0.472567 0.45 0), 1.177433, -2
25404.02, 27, 0, (-0.532567 0.45 0), 0.8574334, -2
25405.02, 26, 0, (-0.532567 0.45 0), 0.6174334, -2
25406.02, 24, 0, (-0.5259003 0.45 0), 0.3741001, -1
25407.02, 24, 0, (-0.5959002 0.45 0), 0.3041001, -2
25408.02, 24, 0, (-0.5959002 0.45 0), 0.3041001, -2
25409.02, 24, 0, (-0.5959002 0.45 0), 0.3041001, -2
25410.02, 24, 0, (-0.5959002 0.45 0), 0.3041001, -2
25411.02, 24, 0, (-0.5959002 0.45 0), 0.3041001, -2
25412.02, 24, 0, (-0.5959002 0.45 0), 0.4341001, -2
25413.02, 24, 0, (-0.5959002 0.45 0), 0.4741001, -2
25414.02, 24, 0, (-0.5959002 0.45 0), 0.4041001, -2
25415.02, 24, 0, (-0.5959002 0.45 0), 0.7041002, -2
25416.02, 24, 0, (-0.5359003 0.45 0), 0.9239155, -2
25417.02, 24, 0, (-0.2625672 0.45 0), 0.9905823, -2
25418.02, 22, 0, (-0.1425673 0.45 0), 1.120583, -1
25419.02, 22, 0, (0.1040993 0.45 0), 0.8660842, -1
25420.02, 22, 0, (0.2507658 0.45 0), 0.8227507, -2
25421.02, 21, 0, (0.2507658 0.45 0), 0.9196007, -2
25422.02, 19, 0, (0.3107658 0.45 0), 0.5553727, -2
25423.02, 18, 0, (0.3107658 0.45 0), 0.6653726, -2
25424.02, 18, 0, (0.3107658 0.45 0), 0.7944703, -2
25425.02, 18, 0, (0.3107658 0.45 0), 1.07447, -2
25426.02, 18, 0, (0.3107658 0.45 0), 1.37447, -2
25427.02, 18, 0, (0.3107658 0.45 0), 1.65447, -2
25428.02, 18, 0, (0.3107658 0.45 0), 1.34447, -2
25429.02, 18, 0, (0.3107658 0.45 0), 0.9770484, -2
25430.02, 17, 0, (0.3107658 0.45 0), 0.9242857, -2
25431.02, 15, 0, (0.3107658 0.45 0), 1.254285, -2
25432.02, 15, 0, (0.3107658 0.45 0), 1.579512, -2
25433.02, 15, 0, (0.3107658 0.45 0), 1.799512, -2
25434.02, 15, 0, (0.3107658 0.45 0), 1.519512, -2
25435.02, 15, 0, (0.3107658 0.45 0), 1.229512, -2
25436.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25437.02, 15, 0, (0.3107658 0.45 0), 1.459512, -2
25438.02, 15, 0, (0.3107658 0.45 0), 1.289512, -2
25439.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25440.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25441.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25442.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25443.02, 15, 0, (0.3107658 0.45 0), 1.219512, -2
25444.02, 15, 0, (0.3107658 0.45 0), 1.309512, -2
25445.02, 15, 0, (0.3107658 0.45 0), 1.659512, -2
25446.02, 15, 0, (0.3107658 0.45 0), 1.959512, -2
25447.02, 15, 0, (0.3107658 0.45 0), 1.959512, -2
25448.02, 15, 0, (0.3107658 0.45 0), 1.959512, -2
25449.02, 15, 0, (0.3107658 0.45 0), 1.910766, -2
25450.02, 15, 0, (0.3107658 0.45 0), 1.670766, -2
25451.02, 15, 0, (0.3107658 0.45 0), 1.940766, -2
25452.02, 15, 0, (0.3107658 0.45 0), 1.640766, -2
25453.02, 15, 0, (0.3107658 0.45 0), 1.340766, -2
25454.02, 15, 0, (0.3107658 0.45 0), 1.139234, -2
25455.02, 14, 0, (0.3107658 0.45 0), 0.8651924, -2
25456.02, 14, 0, (0.3107658 0.45 0), 0.5551924, -2
25457.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25458.02, 14, 0, (0.3107658 0.45 0), 0.6451924, -2
25459.02, 14, 0, (0.3107658 0.45 0), 0.9751923, -2
25460.02, 14, 0, (0.3107658 0.45 0), 1.185192, -2
25461.02, 14, 0, (0.3107658 0.45 0), 0.9251924, -2
25462.02, 14, 0, (0.3107658 0.45 0), 0.6051924, -2
25463.02, 14, 0, (0.3107658 0.45 0), 0.7951924, -2
25464.02, 14, 0, (0.3107658 0.45 0), 1.045192, -2
25465.02, 14, 0, (0.3107658 0.45 0), 1.015192, -2
25466.02, 14, 0, (0.3107658 0.45 0), 0.6751924, -2
25467.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25468.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25469.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25470.02, 14, 0, (0.3107658 0.45 0), 0.6351924, -2
25471.02, 14, 0, (0.3107658 0.45 0), 0.5151924, -2
25472.02, 14, 0, (0.3107658 0.45 0), 0.6951923, -2
25473.02, 14, 0, (0.3107658 0.45 0), 1.005192, -2
25474.02, 14, 0, (0.3107658 0.45 0), 1.185192, -2
25475.02, 14, 0, (0.3107658 0.45 0), 0.8951924, -2
25476.02, 14, 0, (0.3107658 0.45 0), 0.6151924, -2
25477.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25478.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25479.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25480.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25481.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25482.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25483.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25484.02, 14, 0, (0.3107658 0.45 0), 0.4451924, -2
25485.02, 14, 0, (0.3107658 0.45 0), 0.6751924, -2
25486.02, 14, 0, (0.3107658 0.45 0), 0.9451923, -2
25487.02, 14, 0, (0.3107658 0.45 0), 0.8751924, -2
25488.02, 13, 0, (0.3107658 0.45 0), 0.4756908, -2
25489.02, 12, 27, (0.3107658 0.45 0), 0.7895178, -2
25490.02, 12, 27, (0.3107658 0.45 0), 1.154693, -2
25491.02, 12, 27, (0.3107658 0.45 0), 1.454692, -2
25492.02, 12, 27, (0.3107658 0.45 0), 1.224693, -2
25493.02, 12, 27, (0.3107658 0.45 0), 0.8946926, -2
25494.02, 12, 27, (0.3107658 0.45 0), 0.8453073, -2
25495.02, 12, 27, (0.3107658 0.45 0), 0.7529339, -2
25496.02, 12, 27, (0.3107658 0.45 0), 0.8129338, -2
25497.02, 12, 27, (0.3107658 0.45 0), 1.142934, -2
25498.02, 12, 27, (0.3107658 0.45 0), 1.180447, -2
25499.02, 12, 27, (0.3107658 0.45 0), 1.079234, -2
25500.02, 12, 27, (0.3107658 0.45 0), 0.7392346, -2
25501.02, 12, 27, (0.3107658 0.45 0), 0.5292343, -2
25502.02, 12, 51, (0.3107658 0.45 0), 0.5207655, -2
25503.02, 12, 51, (0.3107658 0.45 0), 0.4792343, -2
25504.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25505.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25506.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25507.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25508.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25509.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25510.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25511.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25512.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25513.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25514.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25515.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25516.02, 12, 51, (0.3107658 0.45 0), 0.4392343, -2
25517.02, 12, 51, (0.3107658 0.45 0), 0.6992342, -2
25518.02, 12, 51, (0.3107658 0.45 0), 0.7648078, -2
25519.02, 12, 51, (0.3107658 0.45 0), 1.064808, -2
25520.02, 12, 51, (0.3107658 0.45 0), 1.404808, -2
25521.02, 12, 51, (0.3107658 0.45 0), 1.654808, -2
25522.02, 12, 51, (0.3107658 0.45 0), 1.910766, -2
25523.02, 12, 51, (0.3107658 0.45 0), 1.710766, -2
25524.02, 12, 51, (0.3107658 0.45 0), 1.430766, -2
25525.02, 12, 51, (0.3107658 0.45 0), 1.100766, -2
25526.02, 12, 51, (0.3107658 0.45 0), 1.189234, -2
25527.02, 12, 51, (0.3107658 0.45 0), 0.9592346, -2
25528.02, 12, 51, (0.3107658 0.45 0), 0.6292346, -2
25529.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25530.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25531.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25532.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25533.02, 12, 51, (0.3107658 0.45 0), 0.6892346, -2
25534.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25535.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25536.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25537.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25538.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25539.02, 12, 51, (0.3107658 0.45 0), 0.4392346, -2
25540.02, 12, 51, (0.3107658 0.45 0), 0.5192347, -2
25541.02, 12, 51, (0.3107658 0.45 0), 0.7892346, -2
25542.02, 12, 51, (0.3107658 0.45 0), 1.099234, -2
25543.02, 12, 51, (0.3107658 0.45 0), 1.089234, -2
25544.02, 12, 51, (0.3107658 0.45 0), 1.300766, -2
25545.02, 12, 51, (0.3107658 0.45 0), 1.470766, -2
25546.02, 12, 51, (0.3107658 0.45 0), 1.250766, -2
25547.02, 12, 51, (0.3107658 0.45 0), 1.650766, -2
25548.02, 12, 51, (0.3107658 0.45 0), 1.960765, -2
25549.02, 12, 51, (0.3107658 0.45 0), 1.760766, -2
25550.02, 12, 51, (0.3107658 0.45 0), 1.520766, -2
25551.02, 12, 51, (0.3107658 0.45 0), 1.260766, -2
25552.02, 11, 51, (0.3107658 0.45 0), 1.000766, -2
25553.02, 10, 51, (0.3107658 0.45 0), 0.7607658, -2
25554.02, 8, 79, (0.3107658 0.45 0), 0.4667235, -1
25555.02, 6, 139, (0.3107658 0.45 0), 0.1367235, -1
25556.02, 41, 0, (0.003333334 0.45 0), 0.7533333, -2
25557.02, 40, 0, (-0.02333333 0.45 0), 0.4733334, -2
25558.02, 40, 0, (-0.08333332 0.45 0), 0.5333334, -2
25559.02, 38, 14, (-0.1566666 0.45 0), 0.5633334, -1
25560.02, 36, 57, (-0.443333 0.45 0), 0.5566667, -2
25561.02, 34, 57, (-0.503333 0.45 0), 0.896667, -2
25562.02, 32, 57, (-0.503333 0.45 0), 1.146667, -2
25563.02, 32, 57, (-0.503333 0.45 0), 1.146667, -2
25564.02, 32, 57, (-0.503333 0.45 0), 0.8466671, -2
25565.02, 32, 57, (-0.503333 0.45 0), 1.126667, -2
25566.02, 32, 57, (-0.503333 0.45 0), 0.896667, -2
25567.02, 30, 57, (-0.503333 0.45 0), 0.9533327, -2
25568.02, 29, 57, (-0.503333 0.45 0), 1.213333, -2
25569.02, 29, 57, (-0.463333 0.45 0), 0.9733331, -1
25570.02, 29, 57, (-0.1833333 0.45 0), 0.8133334, -1
25571.02, 29, 57, (-0.17 0.45 0), 0.92, -1
25572.02, 27, 57, (0.1033333 0.45 0), 0.8866668, -1
25573.02, 27, 57, (0.2033332 0.45 0), 0.8933332, -2
25574.02, 27, 57, (0.2233332 0.45 0), 1.263333, -2
25575.02, 27, 57, (0.2233332 0.45 0), 1.573333, -2
25576.02, 27, 57, (0.2233332 0.45 0), 1.873333, -2
25577.02, 27, 57, (0.2433332 0.45 0), 1.663333, -2
25578.02, 27, 57, (0.2433332 0.45 0), 1.393333, -2
25579.02, 27, 57, (0.2433332 0.45 0), 1.033334, -2
25580.02, 27, 57, (0.2433332 0.45 0), 0.8066665, -2
25581.02, 24, 57, (0.2433332 0.45 0), 0.7526246, -2
25582.02, 24, 57, (0.2433332 0.45 0), 0.9526247, -2
25583.02, 22, 57, (0.2433332 0.45 0), 1.252624, -2
25584.02, 22, 57, (0.3033331 0.45 0), 0.9726247, -2
25585.02, 22, 57, (0.3033331 0.45 0), 0.6426247, -2
25586.02, 22, 57, (0.3033331 0.45 0), 0.7926247, -2
25587.02, 22, 57, (0.3033331 0.45 0), 0.6726247, -2
25588.02, 21, 57, (0.3633331 0.45 0), 0.3926248, -2
25589.02, 21, 57, (0.3633331 0.45 0), 0.5726248, -2
25590.02, 21, 57, (0.3633331 0.45 0), 0.8026248, -2
25591.02, 21, 57, (0.3633331 0.45 0), 0.8826247, -2
25592.02, 21, 57, (0.3633331 0.45 0), 0.6026248, -2
25593.02, 21, 57, (0.3633331 0.45 0), 0.3926248, -2
25594.02, 21, 57, (0.3633331 0.45 0), 0.4526248, -2
25595.02, 21, 57, (0.3633331 0.45 0), 0.7626249, -2
25596.02, 21, 57, (0.3633331 0.45 0), 1.082625, -2
25597.02, 21, 57, (0.3633331 0.45 0), 1.132625, -2
25598.02, 21, 57, (0.3633331 0.45 0), 1.132625, -2
25599.02, 20, 57, (0.3633331 0.45 0), 1.076667, -2
25600.02, 19, 57, (0.3633331 0.45 0), 1.233333, -2
25601.02, 19, 57, (0.3633331 0.45 0), 1.136667, -2
25602.02, 19, 57, (0.3633331 0.45 0), 1.136667, -2
25603.02, 19, 57, (0.3633331 0.45 0), 1.136667, -2
25604.02, 19, 57, (0.3633331 0.45 0), 1.136667, -2
25605.02, 19, 57, (0.3633331 0.45 0), 1.136667, -2
25606.02, 19, 57, (0.3633331 0.45 0), 1.053333, -2
25607.02, 19, 57, (0.3633331 0.45 0), 1.263333, -2
25608.02, 17, 57, (0.3633331 0.45 0), 1.483333, -2
25609.02, 17, 57, (0.3633331 0.45 0), 1.313333, -2
25610.02, 17, 57, (0.3633331 0.45 0), 1.056667, -2
25611.02, 17, 57, (0.3633331 0.45 0), 0.8466673, -2
25612.02, 17, 57, (0.3633331 0.45 0), 1.096667, -2
25613.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25614.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25615.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25616.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25617.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25618.02, 17, 57, (0.3633331 0.45 0), 1.136667, -2
25619.02, 17, 57, (0.3633331 0.45 0), 0.826667, -2
25620.02, 17, 57, (0.3633331 0.45 0), 0.9833329, -2
25621.02, 17, 57, (0.3633331 0.45 0), 0.9092908, -2
25622.02, 17, 57, (0.3633331 0.45 0), 1.126877, -2
25623.02, 16, 57, (0.3633331 0.45 0), 1.328924, -2
25624.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25625.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25626.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25627.02, 16, 57, (0.3633331 0.45 0), 1.398924, -2
25628.02, 16, 57, (0.3633331 0.45 0), 1.698924, -2
25629.02, 16, 57, (0.3633331 0.45 0), 2.008924, -2
25630.02, 16, 57, (0.3633331 0.45 0), 2.008924, -2
25631.02, 16, 57, (0.3633331 0.45 0), 2.008924, -2
25632.02, 16, 57, (0.3633331 0.45 0), 1.888924, -2
25633.02, 16, 57, (0.3633331 0.45 0), 1.558924, -2
25634.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25635.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25636.02, 16, 57, (0.3633331 0.45 0), 1.278924, -2
25637.02, 16, 57, (0.3633331 0.45 0), 1.548924, -2
25638.02, 16, 57, (0.3633331 0.45 0), 1.328924, -2
25639.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25640.02, 16, 57, (0.3633331 0.45 0), 1.268924, -2
25641.02, 16, 57, (0.3633331 0.45 0), 1.588924, -2
25642.02, 16, 57, (0.3633331 0.45 0), 1.459672, -2
25643.02, 16, 57, (0.3633331 0.45 0), 1.169672, -2
25644.02, 16, 57, (0.3633331 0.45 0), 0.8745543, -2
25645.02, 16, 57, (0.3633331 0.45 0), 1.014554, -2
25646.02, 16, 57, (0.3633331 0.45 0), 0.9133331, -2
25647.02, 15, 57, (0.3633331 0.45 0), 0.9933331, -2
25648.02, 14, 57, (0.3633331 0.45 0), 0.8433331, -2
25649.02, 14, 57, (0.3633331 0.45 0), 1.053333, -2
25650.02, 14, 57, (0.3633331 0.45 0), 0.8433331, -2
25651.02, 14, 57, (0.3633331 0.45 0), 1.143333, -2
25652.02, 14, 57, (0.3633331 0.45 0), 1.427375, -2
25653.02, 14, 57, (0.3633331 0.45 0), 1.267375, -2
25654.02, 14, 57, (0.3633331 0.45 0), 1.267375, -2
25655.02, 14, 57, (0.3633331 0.45 0), 1.267375, -2
25656.02, 14, 57, (0.3633331 0.45 0), 1.487375, -2
25657.02, 14, 57, (0.3633331 0.45 0), 1.837375, -2
25658.02, 14, 57, (0.3633331 0.45 0), 2.007375, -2
25659.02, 14, 57, (0.3633331 0.45 0), 1.867375, -2
25660.02, 14, 57, (0.3633331 0.45 0), 1.513333, -2
25661.02, 14, 57, (0.3633331 0.45 0), 1.223333, -2
25662.02, 14, 57, (0.3633331 0.45 0), 0.8992908, -2
25663.02, 14, 57, (0.3633331 0.45 0), 0.8192908, -2
25664.02, 14, 57, (0.3633331 0.45 0), 1.109291, -2
25665.02, 14, 57, (0.3633331 0.45 0), 1.363333, -2
25666.02, 14, 57, (0.3633331 0.45 0), 1.643333, -2
25667.02, 14, 57, (0.3633331 0.45 0), 1.479291, -2
25668.02, 14, 57, (0.3633331 0.45 0), 1.40979, -2
25669.02, 14, 57, (0.3633331 0.45 0), 1.623333, -2
25670.02, 14, 57, (0.3633331 0.45 0), 1.563333, -2
25671.02, 14, 57, (0.3633331 0.45 0), 1.313333, -2
25672.02, 14, 57, (0.3633331 0.45 0), 1.163333, -2
25673.02, 14, 57, (0.3633331 0.45 0), 1.363333, -2
25674.02, 14, 57, (0.3633331 0.45 0), 1.043333, -2
25675.02, 13, 57, (0.3633331 0.45 0), 0.7533332, -2
25676.02, 11, 114, (0.3633331 0.45 0), 0.3792908, -1
25677.02, 9, 174, (0.3633331 0.45 0), 0.3368765, -1
25678.02, 7, 234, (0.3633331 0.45 0), 0.6168765, -1
25679.02, 7, 294, (0.3633331 0.45 0), 0.6568765, -1
25680.02, 7, 354, (0.3633331 0.45 0), 0.6568765, -1
25681.02, 7, 389, (0.3633331 0.45 0), 0.8933331, -2
25682.02, 7, 389, (0.3633331 0.45 0), 1.183333, -2
25683.02, 7, 389, (0.3633331 0.45 0), 1.413333, -2
25684.02, 7, 389, (0.3633331 0.45 0), 1.643333, -2
25685.02, 7, 389, (0.3633331 0.45 0), 1.503333, -2
25686.02, 7, 389, (0.3633331 0.45 0), 1.583333, -2
25687.02, 7, 389, (0.3633331 0.45 0), 1.543333, -2
25688.02, 7, 389, (0.3633331 0.45 0), 1.333333, -2
25689.02, 7, 389, (0.3633331 0.45 0), 1.093333, -2
25690.02, 7, 389, (0.3633331 0.45 0), 0.8733334, -2
25691.02, 7, 389, (0.3633331 0.45 0), 1.093333, -2
25692.02, 7, 389, (0.3633331 0.45 0), 0.823333, -2
25693.02, 7, 389, (0.3633331 0.45 0), 1.063333, -2
25694.02, 7, 389, (0.3633331 0.45 0), 0.8133331, -2
25695.02, 7, 389, (0.3633331 0.45 0), 1.083333, -2
25696.02, 7, 389, (0.3633331 0.45 0), 1.413333, -2
25697.02, 7, 389, (0.3633331 0.45 0), 1.713333, -2
25698.02, 7, 389, (0.3633331 0.45 0), 1.433333, -2
25699.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25700.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25701.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25702.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
